# STN,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T, T10N,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y
# 
  370,20201114,   15,  170,   40,   30,   80,  146,     ,  104,    7,   28,    0,    0,10131,   75,    8,   75,     ,    5,    0,    0,    0,    0,    0
  370,20201114,   16,  170,   40,   40,   70,  138,     ,   96,    2,    7,    0,    0,10128,   75,    7,   75,     ,    5,    0,    0,    0,    0,    0
  370,20201114,   17,  170,   40,   30,   60,  128,     ,   97,    0,    0,    0,    0,10123,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  370,20201114,   18,  170,   40,   40,   60,  131,  117,   99,    0,    0,    0,    0,10121,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  370,20201114,   19,  170,   40,   40,   80,  133,     ,  100,    0,    0,    0,    0,10115,   75,    8,   80,     ,    5,    0,    0,    0,    0,    0
  370,20201114,   20,  180,   50,   50,   90,  137,     ,   99,    0,    0,    0,    0,10113,   75,    8,   77,     ,    5,    0,    0,    0,    0,    0
  370,20201114,   21,  170,   60,   60,  110,  139,     ,   96,    0,    0,    0,    0,10111,   75,    8,   75,     ,    5,    0,    0,    0,    0,    0
  370,20201114,   22,  180,   60,   60,  110,  142,     ,   96,    0,    0,    0,    0,10105,   75,    8,   73,     ,    5,    0,    0,    0,    0,    0
  370,20201114,   23,  190,   60,   60,  100,  142,     ,   97,    0,    0,    0,   -1,10101,   75,    8,   74,   23,    7,    0,    1,    0,    0,    0
  370,20201114,   24,  190,   60,   50,  100,  139,  119,   97,    0,    0,    0,    0,10101,   75,    8,   75,    2,    7,    0,    0,    0,    0,    0
  370,20201115,    1,  190,   50,   50,   80,  140,     ,   97,    0,    0,    0,    0,10096,   75,    8,   75,     ,    5,    0,    0,    0,    0,    0
  370,20201115,    2,  190,   50,   50,   90,  143,     ,   98,    0,    0,    0,    0,10094,   75,    8,   74,     ,    5,    0,    0,    0,    0,    0
  370,20201115,    3,  180,   50,   50,   80,  143,     ,   98,    0,    0,    0,    0,10090,   75,    8,   74,     ,    5,    0,    0,    0,    0,    0
  370,20201115,    4,  180,   50,   60,   80,  139,     ,   95,    0,    0,    0,    0,10086,   75,    8,   74,     ,    5,    0,    0,    0,    0,    0
  370,20201115,    5,  170,   60,   60,  100,  135,     ,   94,    0,    0,    0,    0,10080,   75,    8,   76,     ,    5,    0,    0,    0,    0,    0
  370,20201115,    6,  180,   60,   60,   90,  137,  126,   94,    0,    0,    0,    0,10074,   75,    6,   75,     ,    5,    0,    0,    0,    0,    0
  370,20201115,    7,  170,   60,   60,  110,  134,     ,   95,    0,    0,    0,    0,10067,   75,    3,   77,     ,    5,    0,    0,    0,    0,    0
  370,20201115,    8,  170,   60,   60,  100,  137,     ,   99,    2,    9,    0,    0,10061,   75,    7,   77,     ,    5,    0,    0,    0,    0,    0
  370,20201115,    9,  180,   60,   70,  110,  150,     ,  102,    8,   41,    0,    0,10060,   75,    8,   73,     ,    5,    0,    0,    0,    0,    0
  370,20201115,   10,  170,   70,   70,  130,  161,     ,  103,    3,   60,    0,    0,10049,   80,    8,   68,     ,    5,    0,    0,    0,    0,    0
  370,20201115,   11,  170,   80,   80,  130,  161,     ,   99,    1,   60,    0,    0,10036,   80,    8,   66,     ,    5,    0,    0,    0,    0,    0
  370,20201115,   12,  170,   80,   70,  130,  163,  125,   97,    0,   32,    0,    0,10022,   80,    8,   65,     ,    5,    0,    0,    0,    0,    0
  370,20201115,   13,  180,   70,   70,  110,  159,     ,  101,    0,   18,    0,   -1,10017,   80,    8,   68,   57,    7,    0,    1,    0,    0,    0
  370,20201115,   14,  180,   60,   60,  130,  146,     ,  113,    0,    8,    7,    5,10008,   64,    8,   80,   61,    7,    0,    1,    0,    0,    0
  370,20201115,   15,  170,   70,   80,  120,  136,     ,  121,    0,    4,   10,   21, 9996,   59,    8,   90,   62,    7,    0,    1,    0,    0,    0
  370,20201115,   16,  180,   80,   80,  130,  136,     ,  124,    0,    1,   10,   15, 9990,   65,    8,   92,   81,    7,    0,    1,    0,    0,    0
  370,20201115,   17,  230,   80,  110,  170,  125,     ,  117,    0,    0,    5,   35,10000,   50,    8,   95,   82,    7,    0,    1,    0,    0,    0
  370,20201115,   18,  230,   80,   60,  240,  101,   94,   72,    0,    0,    5,   11,10010,   70,    8,   82,   61,    7,    0,    1,    0,    0,    0
  370,20201115,   19,  210,   60,   60,   90,   98,     ,   68,    0,    0,    0,   -1,10016,   70,    2,   81,   23,    7,    0,    1,    0,    0,    0
  370,20201115,   20,  200,   70,   70,  120,   95,     ,   64,    0,    0,    0,    0,10020,   70,    0,   81,     ,    5,    0,    0,    0,    0,    0
  370,20201115,   21,  210,   80,   80,  120,   99,     ,   62,    0,    0,    0,    0,10022,   75,    5,   77,    3,    7,    0,    0,    0,    0,    0
  370,20201115,   22,  210,   90,   90,  160,  110,     ,   53,    0,    0,    0,    0,10024,   76,    7,   67,     ,    5,    0,    0,    0,    0,    0
  370,20201115,   23,  220,  100,  100,  160,  106,     ,   58,    0,    0,    0,    0,10035,   75,    7,   72,     ,    5,    0,    0,    0,    0,    0
  370,20201115,   24,  220,   90,   80,  140,  110,   87,   64,    0,    0,    0,    0,10039,   73,    8,   73,    3,    7,    0,    0,    0,    0,    0
  370,20201116,    1,  220,   80,   80,  130,  101,     ,   66,    0,    0,    0,    0,10045,   75,    8,   78,     ,    5,    0,    0,    0,    0,    0
  370,20201116,    2,  220,   70,   60,  120,   91,     ,   64,    0,    0,    0,    0,10056,   70,    4,   82,     ,    5,    0,    0,    0,    0,    0
  370,20201116,    3,  220,   70,   70,  110,   89,     ,   55,    0,    0,    0,    0,10063,   75,    1,   79,     ,    5,    0,    0,    0,    0,    0
  370,20201116,    4,  210,   70,   80,  120,   91,     ,   63,    0,    0,    0,    0,10070,   70,    6,   82,     ,    5,    0,    0,    0,    0,    0
  370,20201116,    5,  210,   70,   70,  110,   95,     ,   72,    0,    0,    0,    0,10079,   70,    8,   85,     ,    5,    0,    0,    0,    0,    0
  370,20201116,    6,  220,   60,   70,  100,   93,   79,   75,    0,    0,    0,    0,10085,   70,    3,   88,     ,    5,    0,    0,    0,    0,    0
  370,20201116,    7,  220,   70,   60,  100,   92,     ,   74,    0,    0,    0,    0,10097,   70,    2,   88,     ,    5,    0,    0,    0,    0,    0
  370,20201116,    8,  220,   60,   60,   90,  102,     ,   78,    3,   11,    0,    0,10105,   70,    7,   85,     ,    5,    0,    0,    0,    0,    0
  370,20201116,    9,  220,   70,   70,  100,  109,     ,   86,    0,   15,    0,   -1,10116,   70,    8,   85,   23,    7,    0,    1,    0,    0,    0
  370,20201116,   10,  230,   70,   70,  110,  117,     ,   90,    0,   42,    0,    0,10124,   70,    8,   83,     ,    5,    0,    0,    0,    0,    0
  370,20201116,   11,  240,   70,   80,  120,  119,     ,   93,    0,   42,    0,   -1,10134,   70,    8,   83,   23,    7,    0,    1,    0,    0,    0
  370,20201116,   12,  240,   70,   80,  110,  118,   85,   91,    1,   51,    0,    0,10140,   70,    7,   83,    1,    7,    0,    0,    0,    0,    0
  370,20201116,   13,  240,   60,   50,  110,  116,     ,   99,    4,   59,    0,   -1,10148,   58,    8,   89,   51,    7,    0,    1,    0,    0,    0
  370,20201116,   14,  240,   60,   60,  110,  118,     ,   91,    0,   29,    0,   -1,10156,   70,    8,   83,   22,    7,    0,    1,    0,    0,    0
  370,20201116,   15,  240,   60,   50,  100,  111,     ,   83,    0,   10,    0,   -1,10165,   70,    8,   82,   23,    7,    0,    1,    0,    0,    0
  370,20201116,   16,  230,   40,   50,   70,  108,     ,   83,    2,    3,    0,    0,10173,   70,    8,   84,     ,    5,    0,    0,    0,    0,    0
  370,20201116,   17,  240,   60,   50,  110,  109,     ,   68,    0,    0,    0,    0,10185,   75,    8,   75,     ,    5,    0,    0,    0,    0,    0
  370,20201116,   18,  230,   40,   50,   80,   95,   88,   64,    0,    0,    0,    0,10190,   70,    8,   81,    2,    7,    0,    0,    0,    0,    0
  370,20201116,   19,  210,   40,   40,   60,   94,     ,   62,    0,    0,    0,    0,10197,   73,    8,   80,     ,    5,    0,    0,    0,    0,    0
  370,20201116,   20,  210,   40,   40,   60,   94,     ,   69,    0,    0,    0,    0,10196,   68,    8,   84,     ,    5,    0,    0,    0,    0,    0
  370,20201116,   21,  210,   40,   50,   70,   96,     ,   79,    0,    0,    0,    0,10202,   65,    8,   89,     ,    5,    0,    0,    0,    0,    0
  370,20201116,   22,  220,   60,   60,   80,  102,     ,   84,    0,    0,    0,    0,10207,   66,    8,   88,     ,    5,    0,    0,    0,    0,    0
  370,20201116,   23,  210,   60,   70,  100,  105,     ,   86,    0,    0,    0,    0,10208,   66,    8,   88,     ,    5,    0,    0,    0,    0,    0
  370,20201116,   24,  210,   60,   60,   90,  108,   83,   90,    0,    0,    0,    0,10207,   68,    8,   88,     ,    5,    0,    0,    0,    0,    0
  370,20201117,    1,  210,   60,   60,   90,  109,     ,   91,    0,    0,    0,    0,10207,   70,    8,   88,     ,    5,    0,    0,    0,    0,    0
  370,20201117,    2,  210,   60,   60,  100,  103,     ,   94,    0,    0,    0,   -1,10205,   42,    8,   93,   51,    7,    0,    1,    0,    0,    0
  370,20201117,    3,  200,   60,   60,   90,  103,     ,   97,    0,    0,    7,    2,10203,   65,    8,   96,   22,    7,    0,    1,    0,    0,    0
  370,20201117,    4,  210,   70,   60,  100,  106,     ,   95,    0,    0,    0,    0,10204,   64,    8,   93,     ,    5,    0,    0,    0,    0,    0
  370,20201117,    5,  210,   70,   60,  100,  107,     ,   95,    0,    0,    0,    0,10209,   62,    8,   91,     ,    5,    0,    0,    0,    0,    0
  370,20201117,    6,  210,   60,   60,   90,  108,  100,   98,    0,    0,    5,    2,10213,   59,    8,   93,   81,    7,    0,    1,    0,    0,    0
  370,20201117,    7,  220,   60,   70,  100,  114,     ,   96,    0,    0,    0,   -1,10218,   70,    8,   88,   23,    7,    0,    1,    0,    0,    0
  370,20201117,    8,  220,   70,   60,  100,  117,     ,   97,    0,    4,    0,    0,10226,   70,    8,   87,     ,    5,    0,    0,    0,    0,    0
  370,20201117,    9,  210,   70,   70,  110,  119,     ,   99,    0,   16,    0,    0,10230,   69,    8,   87,    2,    7,    0,    0,    0,    0,    0
  370,20201117,   10,  220,   70,   70,  110,  123,     ,  102,    0,   26,    0,    0,10234,   70,    7,   86,     ,    5,    0,    0,    0,    0,    0
  370,20201117,   11,  220,   80,   80,  110,  126,     ,   99,    0,   39,    0,    0,10236,   70,    8,   83,     ,    5,    0,    0,    0,    0,    0
  370,20201117,   12,  230,   70,   70,  110,  125,  105,   97,    0,   32,    0,    0,10236,   70,    8,   83,    2,    7,    0,    0,    0,    0,    0
  370,20201117,   13,  230,   70,   80,  110,  126,     ,  103,    0,   22,    0,   -1,10240,   63,    8,   86,   23,    7,    0,    1,    0,    0,    0
  370,20201117,   14,  220,   70,   70,  110,  128,     ,   99,    0,   27,    0,    0,10242,   70,    8,   82,     ,    5,    0,    0,    0,    0,    0
  370,20201117,   15,  220,   70,   70,  100,  125,     ,   98,    0,   13,    0,    0,10242,   70,    8,   83,    2,    7,    0,    0,    0,    0,    0
  370,20201117,   16,  210,   60,   60,   90,  126,     ,   95,    0,    2,    0,    0,10246,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  370,20201117,   17,  220,   60,   70,  100,  126,     ,   91,    0,    0,    0,    0,10248,   75,    8,   79,     ,    5,    0,    0,    0,    0,    0
  370,20201117,   18,  210,   60,   60,   90,  122,  120,   91,    0,    0,    0,    0,10251,   70,    8,   81,    2,    7,    0,    0,    0,    0,    0
  370,20201117,   19,  210,   50,   50,   80,  122,     ,   90,    0,    0,    0,    0,10255,   75,    8,   80,     ,    5,    0,    0,    0,    0,    0
  370,20201117,   20,  200,   50,   60,   80,  118,     ,   88,    0,    0,    0,    0,10254,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  370,20201117,   21,  200,   50,   50,   80,  118,     ,   89,    0,    0,    0,    0,10255,   70,    8,   82,     ,    5,    0,    0,    0,    0,    0
  370,20201117,   22,  200,   40,   50,   70,  119,     ,   89,    0,    0,    0,    0,10256,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  370,20201117,   23,  200,   40,   40,   70,  116,     ,   90,    0,    0,    0,    0,10253,   70,    8,   84,     ,    5,    0,    0,    0,    0,    0
  370,20201117,   24,  200,   40,   40,   70,  117,  111,   90,    0,    0,    0,    0,10253,   70,    8,   83,     ,    5,    0,    0,    0,    0,    0
  370,20201118,    1,  190,   40,   40,   60,  115,     ,   90,    0,    0,    0,    0,10253,   70,    8,   84,     ,    5,    0,    0,    0,    0,    0
  370,20201118,    2,  190,   40,   40,   60,  116,     ,   89,    0,    0,    0,    0,10249,   70,    8,   83,     ,    5,    0,    0,    0,    0,    0
  370,20201118,    3,  180,   40,   40,   60,  116,     ,   86,    0,    0,    0,    0,10244,   70,    8,   82,     ,    5,    0,    0,    0,    0,    0
  370,20201118,    4,  180,   40,   40,   60,  115,     ,   85,    0,    0,    0,    0,10241,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  370,20201118,    5,  180,   40,   40,   60,  113,     ,   83,    0,    0,    0,    0,10238,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  370,20201118,    6,  190,   40,   40,   70,  112,  109,   81,    0,    0,    0,    0,10239,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  370,20201118,    7,  190,   50,   40,   80,  108,     ,   74,    0,    0,    0,    0,10235,   75,    8,   79,     ,    5,    0,    0,    0,    0,    0
  370,20201118,    8,  160,   30,   30,   60,  102,     ,   74,    3,   11,    0,    0,10233,   70,    0,   82,     ,    5,    0,    0,    0,    0,    0
  370,20201118,    9,  170,   40,   50,   80,  110,     ,   76,   10,   45,    0,    0,10230,   75,    0,   79,     ,    5,    0,    0,    0,    0,    0
  370,20201118,   10,  180,   50,   50,   80,  124,     ,   81,   10,   82,    0,    0,10226,   75,    0,   75,     ,    5,    0,    0,    0,    0,    0
  370,20201118,   11,  180,   60,   60,  100,  136,     ,   83,   10,  104,    0,    0,10218,   75,    0,   70,     ,    5,    0,    0,    0,    0,    0
  370,20201118,   12,  190,   60,   60,  100,  151,   87,   83,   10,  110,    0,    0,10206,   81,    5,   63,     ,    5,    0,    0,    0,    0,    0
  370,20201118,   13,  190,   60,   60,   90,  157,     ,   79,   10,   99,    0,    0,10196,   81,    0,   59,     ,    5,    0,    0,    0,    0,    0
  370,20201118,   14,  180,   60,   50,   90,  158,     ,   74,   10,   73,    0,    0,10188,   83,    0,   57,     ,    5,    0,    0,    0,    0,    0
  370,20201118,   15,  170,   50,   40,   90,  152,     ,   78,   10,   37,    0,    0,10177,   83,    0,   61,     ,    5,    0,    0,    0,    0,    0
  370,20201118,   16,  180,   40,   40,   70,  139,     ,   75,    2,    7,    0,    0,10173,   80,    1,   65,     ,    5,    0,    0,    0,    0,    0
  370,20201118,   17,  170,   50,   50,   70,  137,     ,   68,    0,    0,    0,    0,10166,   83,    0,   63,     ,    5,    0,    0,    0,    0,    0
  370,20201118,   18,  190,   50,   50,   80,  136,  123,   65,    0,    0,    0,    0,10160,   83,    7,   62,     ,    5,    0,    0,    0,    0,    0
  370,20201118,   19,  190,   60,   60,   90,  136,     ,   67,    0,    0,    0,    0,10161,   83,    8,   62,     ,    5,    0,    0,    0,    0,    0
  370,20201118,   20,  200,   60,   50,   90,  137,     ,   70,    0,    0,    0,    0,10160,   83,    8,   64,     ,    5,    0,    0,    0,    0,    0
  370,20201118,   21,  200,   60,   70,  100,  141,     ,   74,    0,    0,    0,    0,10158,   82,    8,   63,     ,    5,    0,    0,    0,    0,    0
  370,20201118,   22,  210,   70,   70,  110,  141,     ,   83,    0,    0,    0,    0,10157,   80,    8,   67,     ,    5,    0,    0,    0,    0,    0
  370,20201118,   23,  220,   70,   70,  110,  144,     ,   94,    0,    0,    0,    0,10154,   75,    8,   72,     ,    5,    0,    0,    0,    0,    0
  370,20201118,   24,  240,   80,   80,  120,  141,  123,  105,    0,    0,    0,    0,10161,   75,    8,   79,     ,    5,    0,    0,    0,    0,    0
  370,20201119,    1,  260,   70,   60,  160,  109,     ,   73,    0,    0,    0,   -1,10166,   75,    8,   78,   23,    7,    0,    1,    0,    0,    0
  370,20201119,    2,  260,   60,   70,  120,  107,     ,   57,    0,    0,    0,   -1,10170,   67,    8,   70,   81,    7,    0,    1,    0,    0,    0
  370,20201119,    3,  240,   60,   50,  110,   99,     ,   53,    0,    0,    4,    1,10174,   71,    8,   73,   23,    7,    0,    1,    0,    0,    0
  370,20201119,    4,  230,   50,   60,   90,   93,     ,   50,    0,    0,    0,    0,10174,   70,    3,   74,     ,    5,    0,    0,    0,    0,    0
  370,20201119,    5,  230,   60,   60,  110,   88,     ,   41,    0,    0,    0,    0,10178,   69,    0,   72,     ,    5,    0,    0,    0,    0,    0
  370,20201119,    6,  220,   60,   60,  110,   81,   71,   40,    0,    0,    0,    0,10178,   70,    1,   75,    2,    7,    0,    0,    0,    0,    0
  370,20201119,    7,  230,   70,   80,  110,   86,     ,   49,    0,    0,    0,   -1,10181,   62,    7,   77,   81,    7,    0,    1,    0,    0,    0
  370,20201119,    8,  240,   70,   70,  110,   93,     ,   54,    0,    7,    0,   -1,10185,   65,    8,   76,   81,    7,    0,    1,    0,    0,    0
  370,20201119,    9,  240,   70,   70,  110,   89,     ,   68,    0,   19,    1,    1,10192,   58,    8,   86,   52,    7,    0,    1,    0,    0,    0
  370,20201119,   10,  240,   70,   70,  120,  100,     ,   69,    2,   48,    0,   -1,10201,   60,    7,   81,   57,    7,    0,    1,    0,    0,    0
  370,20201119,   11,  260,   70,   60,  130,  100,     ,   74,    2,   40,    0,   -1,10207,   59,    8,   83,   57,    7,    0,    1,    0,    0,    0
  370,20201119,   12,  260,   60,   60,  100,  103,   73,   73,    6,   61,    0,   -1,10214,   70,    7,   81,   23,    7,    0,    1,    0,    0,    0
  370,20201119,   13,  280,   60,   40,  110,   87,     ,   75,    4,   54,    4,   34,10221,   65,    8,   92,   81,    7,    0,    1,    0,    0,    0
  370,20201119,   14,  270,   30,   30,   70,   89,     ,   76,    0,   23,    3,    1,10233,   65,    8,   91,   23,    7,    0,    1,    0,    0,    0
  370,20201119,   15,  290,   30,   40,   60,   87,     ,   75,    0,   11,    0,   -1,10251,   65,    5,   91,   23,    7,    0,    1,    0,    0,    0
  370,20201119,   16,  310,   40,   20,   80,   79,     ,   61,    0,    2,    1,    1,10263,   70,    4,   88,   23,    7,    0,    1,    0,    0,    0
  370,20201119,   17,  330,   30,   40,  100,   74,     ,   56,    0,    0,    3,   10,10280,   67,    7,   88,   23,    7,    0,    1,    0,    0,    0
  370,20201119,   18,  320,   20,   30,   60,   64,   44,   42,    0,    0,    0,    0,10284,   66,    1,   85,    1,    7,    0,    0,    0,    0,    0
  370,20201119,   19,  310,   20,   10,   40,   47,     ,   36,    0,    0,    0,    0,10296,   61,    0,   92,     ,    5,    0,    0,    0,    0,    0
  370,20201119,   20,  270,   20,   20,   40,   34,     ,   20,    0,    0,    0,    0,10304,   67,    3,   90,     ,    5,    0,    0,    0,    0,    0
  370,20201119,   21,  250,   30,   30,   40,   29,     ,   17,    0,    0,    0,    0,10314,   65,    2,   92,     ,    5,    0,    0,    0,    0,    0
  370,20201119,   22,  280,   20,   20,   40,   34,     ,   24,    0,    0,    0,    0,10321,   65,    4,   93,     ,    5,    0,    0,    0,    0,    0
  370,20201119,   23,  250,   20,   20,   40,   25,     ,   21,    0,    0,    0,    0,10328,   65,    6,   96,     ,    5,    0,    0,    0,    0,    0
  370,20201119,   24,  260,   20,   20,   40,   37,    7,   28,    0,    0,    0,    0,10331,   65,    8,   93,     ,    5,    0,    0,    0,    0,    0
  370,20201120,    1,  280,   10,   10,   40,   37,     ,   31,    0,    0,    3,    1,10329,   64,    7,   95,   23,    7,    0,    1,    0,    0,    0
  370,20201120,    2,  260,   20,   20,   40,   34,     ,   31,    0,    0,    0,    0,10330,   64,    6,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201120,    3,  240,   20,   20,   40,   36,     ,   32,    0,    0,    0,    0,10329,   65,    6,   97,    2,    7,    0,    0,    0,    0,    0
  370,20201120,    4,  240,   30,   30,   40,   28,     ,   25,    0,    0,    0,    0,10331,   65,    3,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201120,    5,  230,   30,   30,   40,   19,     ,   15,    0,    0,    0,    0,10331,   64,    3,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201120,    6,  240,   30,   30,   40,   19,   -1,   15,    0,    0,    0,    0,10335,   62,    1,   97,    1,    7,    0,    0,    0,    0,    0
  370,20201120,    7,  210,   20,   20,   40,   19,     ,   16,    0,    0,    0,    0,10339,   32,    1,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201120,    8,  210,   20,   20,   40,   11,     ,    8,    2,    8,    0,    0,10345,   38,    0,   98,   20,    7,    1,    0,    0,    0,    0
  370,20201120,    9,  220,   30,   20,   40,   32,     ,   29,    7,   31,    0,    0,10351,   58,    1,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201120,   10,  240,   20,   20,   40,   56,     ,   42,    0,   32,    0,    0,10358,   65,    8,   91,     ,    5,    0,    0,    0,    0,    0
  370,20201120,   11,  240,   30,   30,   40,   78,     ,   41,    5,   76,    0,    0,10355,   75,    4,   77,     ,    5,    0,    0,    0,    0,    0
  370,20201120,   12,  250,   30,   30,   60,   81,  -13,   27,   10,  101,    0,    0,10353,   80,    8,   68,    3,    7,    0,    0,    0,    0,    0
  370,20201120,   13,  230,   30,   30,   50,   81,     ,   29,    5,   69,    0,    0,10351,   80,    8,   69,     ,    5,    0,    0,    0,    0,    0
  370,20201120,   14,  210,   30,   20,   40,   65,     ,   20,    0,   32,    0,    0,10346,   75,    7,   72,     ,    5,    0,    0,    0,    0,    0
  370,20201120,   15,  210,   20,   20,   40,   66,     ,   26,    2,   14,    0,    0,10347,   75,    8,   76,     ,    5,    0,    0,    0,    0,    0
  370,20201120,   16,  210,   30,   30,   50,   63,     ,   19,    0,    2,    0,    0,10349,   75,    8,   73,     ,    5,    0,    0,    0,    0,    0
  370,20201120,   17,  200,   30,   30,   50,   63,     ,   10,    0,    0,    0,    0,10347,   80,    8,   69,     ,    5,    0,    0,    0,    0,    0
  370,20201120,   18,  180,   30,   40,   50,   47,   35,    5,    0,    0,    0,    0,10345,   75,    2,   74,     ,    5,    0,    0,    0,    0,    0
  370,20201120,   19,  190,   30,   30,   50,   30,     ,    0,    0,    0,    0,    0,10350,   72,    0,   80,     ,    5,    0,    0,    0,    0,    0
  370,20201120,   20,  180,   30,   30,   40,   24,     ,    1,    0,    0,    0,    0,10346,   69,    1,   84,     ,    5,    0,    0,    0,    0,    0
  370,20201120,   21,  190,   30,   40,   60,   29,     ,    3,    0,    0,    0,    0,10345,   69,    1,   82,     ,    5,    0,    0,    0,    0,    0
  370,20201120,   22,  180,   40,   40,   60,   30,     ,    1,    0,    0,    0,    0,10339,   69,    6,   81,     ,    5,    0,    0,    0,    0,    0
  370,20201120,   23,  170,   40,   30,   60,   31,     ,    3,    0,    0,    0,    0,10337,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  370,20201120,   24,  170,   40,   40,   60,   28,    9,    0,    0,    0,    0,    0,10326,   70,    5,   81,     ,    5,    0,    0,    0,    0,    0
  370,20201121,    1,  170,   40,   50,   70,   38,     ,    6,    0,    0,    0,    0,10321,   75,    8,   79,     ,    5,    0,    0,    0,    0,    0
  370,20201121,    2,  190,   50,   50,   80,   45,     ,   14,    0,    0,    0,    0,10314,   75,    8,   80,     ,    5,    0,    0,    0,    0,    0
  370,20201121,    3,  190,   50,   50,   90,   48,     ,   17,    0,    0,    0,    0,10309,   75,    8,   80,     ,    5,    0,    0,    0,    0,    0
  370,20201121,    4,  190,   50,   50,   90,   53,     ,   21,    0,    0,    0,    0,10306,   75,    8,   79,     ,    5,    0,    0,    0,    0,    0
  370,20201121,    5,  190,   60,   60,   90,   58,     ,   24,    0,    0,    0,    0,10304,   75,    8,   79,     ,    5,    0,    0,    0,    0,    0
  370,20201121,    6,  190,   60,   60,  120,   58,   21,   27,    0,    0,    0,    0,10301,   75,    8,   80,     ,    5,    0,    0,    0,    0,    0
  370,20201121,    7,  200,   50,   60,   90,   61,     ,   32,    0,    0,    0,    0,10302,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  370,20201121,    8,  200,   60,   70,   90,   69,     ,   39,    0,    5,    0,    0,10300,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  370,20201121,    9,  200,   70,   60,  110,   72,     ,   44,    0,   19,    0,    0,10295,   70,    8,   82,     ,    5,    0,    0,    0,    0,    0
  370,20201121,   10,  200,   70,   70,  100,   82,     ,   47,    0,   30,    0,    0,10292,   75,    8,   78,     ,    5,    0,    0,    0,    0,    0
  370,20201121,   11,  210,   60,   50,  100,   97,     ,   53,    2,   56,    0,    0,10289,   75,    7,   74,     ,    5,    0,    0,    0,    0,    0
  370,20201121,   12,  210,   70,   80,  120,  101,   51,   58,    6,   69,    0,    0,10284,   75,    8,   74,     ,    5,    0,    0,    0,    0,    0
  370,20201121,   13,  210,   80,   80,  120,  100,     ,   57,    0,   34,    0,    0,10279,   75,    8,   74,     ,    5,    0,    0,    0,    0,    0
  370,20201121,   14,  210,   70,   70,  110,  101,     ,   58,    0,   23,    0,    0,10274,   75,    8,   75,     ,    5,    0,    0,    0,    0,    0
  370,20201121,   15,  220,   70,   70,  110,  100,     ,   60,    0,   10,    0,    0,10275,   75,    8,   76,     ,    5,    0,    0,    0,    0,    0
  370,20201121,   16,  200,   60,   60,  100,   99,     ,   61,    0,    2,    0,    0,10275,   75,    8,   77,     ,    5,    0,    0,    0,    0,    0
  370,20201121,   17,  210,   60,   70,  100,   97,     ,   62,    0,    0,    0,    0,10277,   75,    8,   79,     ,    5,    0,    0,    0,    0,    0
  370,20201121,   18,  210,   60,   60,  100,   95,   93,   65,    0,    0,    0,    0,10275,   68,    8,   81,     ,    5,    0,    0,    0,    0,    0
  370,20201121,   19,  210,   60,   60,   90,   96,     ,   66,    0,    0,    0,    0,10273,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  370,20201121,   20,  220,   60,   60,  100,   95,     ,   67,    0,    0,    0,    0,10272,   66,    8,   82,     ,    5,    0,    0,    0,    0,    0
  370,20201121,   21,  210,   60,   60,   90,   91,     ,   73,    0,    0,    0,   -1,10270,   58,    8,   88,   51,    7,    0,    1,    0,    0,    0
  370,20201121,   22,  210,   60,   60,   80,   92,     ,   72,    0,    0,    0,   -1,10265,   63,    8,   87,   22,    7,    0,    1,    0,    0,    0
  370,20201121,   23,  210,   60,   60,   90,   87,     ,   78,    0,    0,    0,   -1,10261,   56,    8,   94,   51,    7,    0,    1,    0,    0,    0
  370,20201121,   24,  210,   60,   60,   90,   89,   86,   79,    0,    0,    0,   -1,10257,   63,    8,   93,   23,    7,    0,    1,    0,    0,    0
  370,20201122,    1,  210,   60,   60,   90,   89,     ,   78,    0,    0,    0,    0,10255,   65,    8,   92,     ,    5,    0,    0,    0,    0,    0
  370,20201122,    2,  210,   60,   60,   90,   90,     ,   77,    0,    0,    0,    0,10253,   65,    8,   91,     ,    5,    0,    0,    0,    0,    0
  370,20201122,    3,  210,   60,   60,   90,   91,     ,   76,    0,    0,    0,    0,10253,   70,    8,   90,     ,    5,    0,    0,    0,    0,    0
  370,20201122,    4,  220,   60,   70,   90,   93,     ,   78,    0,    0,    0,    0,10252,   68,    8,   90,     ,    5,    0,    0,    0,    0,    0
